paperId_dblp,title_dblp,authors_dblp,venue_dblp,year_dblp,cleaned_title_dblp,cleaned_authors_dblp,index_dblp
53e9b39db7602d9703e7c694,Ontology-based Support for Digital Government.,"Athman Bouguettaya, Ahmed K. Elmagarmid, Brahim Medjahed, Mourad Ouzzani",VLDB,2001,ontology based support for digital government,athman bouguettaya ahmed k elmagarmid brahim medjahed mourad ouzzani,970
53e99893b7602d97020cc657,High Level Indexing of User-Defined Types.,"Weidong Chen, Jyh-Herng Chow, You-Chin Fuh, Jean Grandbois, Michelle Jou, Nelson Mendonça Mattos, Brian T. Tran, Yun Wang",VLDB,1999,high level indexing of user defined types,weidong chen jyh herng chow you chin fuh jean grandbois michelle jou nelson mendon a mattos brian t tran yun wang,826
53e99ae7b7602d97023704f9,Tree pattern query minimization.,"Sihem Amer-Yahia, SungRan Cho, Laks V. S. Lakshmanan, Divesh Srivastava",VLDB J.,2002,tree pattern query minimization,sihem amer yahia sungran cho laks v s lakshmanan divesh srivastava,1321
53e99a3cb7602d970229dc30,"Review - PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance.",Richard T. Snodgrass,ACM SIGMOD Digital Review,1999,review pm3 an orthogonal persistent systems programming language design implementation performance,richard t snodgrass,1704
53e9b586b7602d97040c7372,Bank of America Case Study: The Information Currency Advantage.,"Felipe Cariño, Mark Jahnke",VLDB,1998,bank of america case study the information currency advantage,felipe cari o mark jahnke,1438
53e9a711b7602d9703046022,Fractal prefetching B±Trees: optimizing both cache and disk performance.,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",SIGMOD Conference,2002,fractal prefetching b trees optimizing both cache and disk performance,shimin chen phillip b gibbons todd c mowry gary valentin,742
53e9a5f0b7602d9702f1eb77,"Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword.","",VLDB,2000,ordering information conference organizers program committees additional reviewers additional demonstrations reviewers sponsors vldb endowment preface foreword,"",193
53e99924b7602d970215e150,Chorochronos: A Research Network for Spatiotemporal Database Systems.,"Andrew U. Frank, Stéphane Grumbach, Ralf Hartmut Güting, Christian S. Jensen, Manolis Koubarakis, Nikos A. Lorentzos, Yannis Manolopoulos, Enrico Nardelli, Barbara Pernici, Hans-Jörg Schek, Michel Scholl, Timos K. Sellis, Babis Theodoulidis, Peter Widmayer",SIGMOD Record,1999,chorochronos a research network for spatiotemporal database systems,andrew u frank st phane grumbach ralf hartmut g ting christian s jensen manolis koubarakis nikos a lorentzos yannis manolopoulos enrico nardelli barbara pernici hans j rg schek michel scholl timos k sellis babis theodoulidis peter widmayer,2096
53e9aabdb7602d970343b0bc,Mobile Databases: a Selection of Open Issues and Research Directions.,"Guy Bernard, Jalel Ben-Othman, Luc Bouganim, Gérôme Canals, Sophie Chabridon, Bruno Defude, Jean Ferrié, Stéphane Gançarski, Rachid Guerraoui, Pascal Molli, Philippe Pucheral, Claudia Roncancio, Patricia Serrano-Alvarado, Patrick Valduriez",SIGMOD Record,2004,mobile databases a selection of open issues and research directions,guy bernard jalel ben othman luc bouganim g r me canals sophie chabridon bruno defude jean ferri st phane gan arski rachid guerraoui pascal molli philippe pucheral claudia roncancio patricia serrano alvarado patrick valduriez,75
53e99b0fb7602d970239ed72,Review - Querying XML Data.,Shurug Al-Khalifa,ACM SIGMOD Digital Review,2000,review querying xml data,shurug al khalifa,1594
53e9b35ab7602d9703e37bd7,Review - Implementation of Automatic Lock Determination in C++-based OODBMSs.,Philip A. Bernstein,ACM SIGMOD Digital Review,1999,review implementation of automatic lock determination in c based oodbmss,philip a bernstein,1652
53e9bb29b7602d9704764d03,Database Performance in the Real World - TPC-D and SAP R/3 (Experience Paper).,"Jochen Doppelhammer, Thomas Höppler, Alfons Kemper, Donald Kossmann",SIGMOD Conference,1997,database performance in the real world tpc d and sap r 3 experience paper,jochen doppelhammer thomas h ppler alfons kemper donald kossmann,1354
53e9bcefb7602d9704977b5f,ANSI SQL Hierarchical Processing Can Fully Integrate Native XML.,Michael M. David,SIGMOD Record,2003,ansi sql hierarchical processing can fully integrate native xml,michael m david,2124
53e9b59ab7602d97040dd25b,The BEA streaming XQuery processor.,"Daniela Florescu, Chris Hillery, Donald Kossmann, Paul Lucas, Fabio Riccardi, Till Westmann, Michael J. Carey, Arvind Sundararajan",VLDB J.,2004,the bea streaming xquery processor,daniela florescu chris hillery donald kossmann paul lucas fabio riccardi till westmann michael j carey arvind sundararajan,1312
53e9a710b7602d9703044225,Review - Exact and Approximate Aggregation in Constraint Query.,Victor Vianu,ACM SIGMOD Digital Review,2000,review exact and approximate aggregation in constraint query,victor vianu,1703
53e99b43b7602d97023e3b29,Progressive Merge Join: A Generic and Non-blocking Sort-based Join Algorithm.,"Jens-Peter Dittrich, Bernhard Seeger, David Scot Taylor, Peter Widmayer",VLDB,2002,progressive merge join a generic and non blocking sort based join algorithm,jens peter dittrich bernhard seeger david scot taylor peter widmayer,200
53e9a4aab7602d9702dcb6d0,"Title, Preface to the Special Issue on Persistent Object Systems","",VLDB J.,1995,title preface to the special issue on persistent object systems,"",1168
53e9be2eb7602d9704ae82bd,An ebXML infrastructure implementation through UDDI registries and RosettaNet PIPs.,"Asuman Dogac, Yusuf Tambag, Pinar Pembecioglu, Sait Pektas, Gokce Laleci, Gokhan Kurt, Serkan Toprak, Yildiray Kabak",SIGMOD Conference,2002,an ebxml infrastructure implementation through uddi registries and rosettanet pips,asuman dogac yusuf tambag pinar pembecioglu sait pektas gokce laleci gokhan kurt serkan toprak yildiray kabak,945
53e9b0dfb7602d9703b5cb15,A Logical Framework for Scheduling Workflows under Resource Allocation Constraints.,"Pinar Senkul, Michael Kifer, Ismail Hakki Toroslu",VLDB,2002,a logical framework for scheduling workflows under resource allocation constraints,pinar senkul michael kifer ismail hakki toroslu,587
53e9ab69b7602d970350a4e7,Application Servers and Associated Technologies.,C. Mohan,VLDB,2002,application servers and associated technologies,c mohan,803
53e9adcdb7602d97037d291a,The Database Group at National Technical University of Athens (NTUA).,"Timos K. Sellis, Yannis Vassiliou",SIGMOD Record,1995,the database group at national technical university of athens ntua,timos k sellis yannis vassiliou,642
53e9a089b7602d970296f76e,RoadRunner: Towards Automatic Data Extraction from Large Web Sites.,"Valter Crescenzi, Giansalvatore Mecca, Paolo Merialdo",VLDB,2001,roadrunner towards automatic data extraction from large web sites,valter crescenzi giansalvatore mecca paolo merialdo,488
53e99d7ab7602d97026369c3,Quality of Service in Multimedia Digital Libraries.,"Elisa Bertino, Ahmed K. Elmagarmid, Mohand-Said Hacid",SIGMOD Record,2001,quality of service in multimedia digital libraries,elisa bertino ahmed k elmagarmid mohand said hacid,30
53e9b365b7602d9703e4203c,Evolution of Groupware for Business Applications: A Database Perspective on Lotus Domino/Notes.,"C. Mohan, Ron Barber, S. Watts, Amit Somani, Markos Zaharioudakis",VLDB,2000,evolution of groupware for business applications a database perspective on lotus domino notes,c mohan ron barber s watts amit somani markos zaharioudakis,1558
53e99c29b7602d97024d83cf,Multi-Dimensional Regression Analysis of Time-Series Data Streams.,"Yixin Chen, Guozhu Dong, Jiawei Han, Benjamin W. Wah, Jianyong Wang",VLDB,2002,multi dimensional regression analysis of time series data streams,yixin chen guozhu dong jiawei han benjamin w wah jianyong wang,1867
53e9bad7b7602d9704705965,Data Densification in a Relational Database System.,"Abhinav Gupta, Sankar Subramanian, Srikanth Bellamkonda, Tolga Bozkaya, Nathan Folkert, Lei Sheng, Andrew Witkowski",SIGMOD Conference,2004,data densification in a relational database system,abhinav gupta sankar subramanian srikanth bellamkonda tolga bozkaya nathan folkert lei sheng andrew witkowski,2074
53e9ba0bb7602d970460e0fa,Query Processing Over Object Views of Relational Data.,"Gustav Fahl, Tore Risch",VLDB J.,1997,query processing over object views of relational data,gustav fahl tore risch,1750
53e9adc2b7602d97037c7d64,"Biological Data Management: Research, Practice and Opportunities.","Thodoros Topaloglou, Susan B. Davidson, H. V. Jagadish, Victor M. Markowitz, Evan W. Steeg, Mike Tyers",VLDB,2004,biological data management research practice and opportunities,thodoros topaloglou susan b davidson h v jagadish victor m markowitz evan w steeg mike tyers,1410
53e9b55eb7602d97040990b7,An Extended Entity-Relationship Model for Geographic Applications.,"Thanasis Hadzilacos, Nectaria Tryfona",SIGMOD Record,1997,an extended entity relationship model for geographic applications,thanasis hadzilacos nectaria tryfona,715
53e9a263b7602d9702b6afc1,Using SQL to Build New Aggregates and Extenders for Object- Relational Systems.,"Haixun Wang, Carlo Zaniolo",VLDB,2000,using sql to build new aggregates and extenders for object relational systems,haixun wang carlo zaniolo,1887
53e9a636b7602d9702f66404,Using Quantitative Information for Efficient Association Rule Generation.,"Bruno Pôssas, Wagner Meira Jr., Márcio de Carvalho, Rodolfo F. Resende",SIGMOD Record,2000,using quantitative information for efficient association rule generation,bruno p ssas wagner meira jr m rcio de carvalho rodolfo f resende,852
53e9b2aab7602d9703d503ff,"The sensor spectrum: technology, trends, and requirements.","Joseph M. Hellerstein, Wei Hong, Samuel Madden",SIGMOD Record,2003,the sensor spectrum technology trends and requirements,joseph m hellerstein wei hong samuel madden,731
53e9b66cb7602d97041d02a6,Automatic Composite Wrapper Generation for Semi-Structured Biological Data Based on Table Structure Identification.,"Liangyou Chen, Hasan M. Jamil, Nan Wang 0002",SIGMOD Record,2004,automatic composite wrapper generation for semi structured biological data based on table structure identification,liangyou chen hasan m jamil nan wang 0002,425
53e9b57cb7602d97040be00a,Lore: A Database Management System for Semistructured Data.,"Jason McHugh, Serge Abiteboul, Roy Goldman, Dallan Quass, Jennifer Widom",SIGMOD Record,1997,lore a database management system for semistructured data,jason mchugh serge abiteboul roy goldman dallan quass jennifer widom,45
53e9a9beb7602d970331c113,Generic Schema Matching with Cupid.,"Jayant Madhavan, Philip A. Bernstein, Erhard Rahm",VLDB,2001,generic schema matching with cupid,jayant madhavan philip a bernstein erhard rahm,880
53e9b443b7602d9703f3e6ee,Temporal Slicing in the Evaluation of XML Queries.,"Dengfeng Gao, Richard T. Snodgrass",VLDB,2003,temporal slicing in the evaluation of xml queries,dengfeng gao richard t snodgrass,503
53e9abbeb7602d970356de2c,dbSwitch™ - Towards a Database Utility.,"Shaul Dar, Gil Hecht, Eden Shochat",SIGMOD Conference,2004,dbswitch towards a database utility,shaul dar gil hecht eden shochat,740
53e9b4e9b7602d97040135c4,A Taxonomy of Correctness Criteria in Database Applications,"Krithi Ramamritham, Panos K. Chrysanthis",VLDB J.,1996,a taxonomy of correctness criteria in database applications,krithi ramamritham panos k chrysanthis,1175
53e9bb23b7602d970475d139,ToXgene: a template-based data generator for XML.,"Denilson Barbosa, Alberto O. Mendelzon, John Keenleyside, Kelly A. Lyons",SIGMOD Conference,2002,toxgene a template based data generator for xml,denilson barbosa alberto o mendelzon john keenleyside kelly a lyons,548
53e9bae6b7602d97047129f6,Efficient algorithms for minimizing tree pattern queries.,Prakash Ramanan,SIGMOD Conference,2002,efficient algorithms for minimizing tree pattern queries,prakash ramanan,1260
53e99b04b7602d970239433b,Rank-aware Query Optimization.,"Ihab F. Ilyas, Rahul Shah, Walid G. Aref, Jeffrey Scott Vitter, Ahmed K. Elmagarmid",SIGMOD Conference,2004,rank aware query optimization,ihab f ilyas rahul shah walid g aref jeffrey scott vitter ahmed k elmagarmid,1255
53e9b5fab7602d970414bcc9,The Rubicon of Smart Data.,Roger King,VLDB,2002,the rubicon of smart data,roger king,427
53e9b2aab7602d9703d52b6b,Heuristic and Randomized Optimization for the Join Ordering Problem.,"Michael Steinbrunn, Guido Moerkotte, Alfons Kemper",VLDB J.,1997,heuristic and randomized optimization for the join ordering problem,michael steinbrunn guido moerkotte alfons kemper,1332
53e9a635b7602d9702f658cd,Adaptive Filters for Continuous Queries over Distributed Data Streams.,"Chris Olston, Jing Jiang, Jennifer Widom",SIGMOD Conference,2003,adaptive filters for continuous queries over distributed data streams,chris olston jing jiang jennifer widom,1492
53e9ab1ab7602d97034a1fae,Query Optimization in the Presence of Limited Access Patterns.,"Daniela Florescu, Alon Y. Levy, Ioana Manolescu, Dan Suciu",SIGMOD Conference,1999,query optimization in the presence of limited access patterns,daniela florescu alon y levy ioana manolescu dan suciu,1246
53e9b451b7602d9703f4a5c1,CMVF: A Novel Dimension Reduction Scheme for Efficient Indexing in A Large Image Database.,"Jialie Shen, Anne H. H. Ngu, John Shepherd, Du Q. Huynh, Quan Z. Sheng",SIGMOD Conference,2003,cmvf a novel dimension reduction scheme for efficient indexing in a large image database,jialie shen anne h h ngu john shepherd du q huynh quan z sheng,1509
53e9a5afb7602d9702ed9bf3,Model-Based Information Integration in a Neuroscience Mediator System.,"Bertram Ludäscher, Amarnath Gupta, Maryann E. Martone",VLDB,2000,model based information integration in a neuroscience mediator system,bertram lud scher amarnath gupta maryann e martone,1561
53e99800b7602d970200b603,Editor's Notes.,Ling Liu,SIGMOD Record,2002,editor s notes,ling liu,5
53e9ac62b7602d97036346d9,Composing Mappings Among Data Sources.,"Jayant Madhavan, Alon Y. Halevy",VLDB,2003,composing mappings among data sources,jayant madhavan alon y halevy,779
53e9af5ab7602d970399ae02,"Book Review: Managing Gigabytes: Compressing and Indexing documents and images - By Ian H. Witten, Alistair Moffat, and Timothy C. Bell (Second Edition).",S. V. Nagaraj,SIGMOD Record,2004,book review managing gigabytes compressing and indexing documents and images by ian h witten alistair moffat and timothy c bell second edition,s v nagaraj,2118
53e9b79fb7602d97043462ac,Integration of Biological Sources: Current Systems and Challenges Ahead.,"Thomas Hernandez, Subbarao Kambhampati",SIGMOD Record,2004,integration of biological sources current systems and challenges ahead,thomas hernandez subbarao kambhampati,522
53e9a635b7602d9702f61c6d,Starting (and Sometimes Ending) a Database Company.,Jack A. Orenstein,VLDB,1998,starting and sometimes ending a database company,jack a orenstein,579
53e9b581b7602d97040c03b2,"Fast Algorithms for Time Series with applications to Finance, Physics, Music, Biology, and other Suspects.","Alberto Lerner, Dennis Shasha, Zhihua Wang, Xiaojian Zhao, Yunyue Zhu",SIGMOD Conference,2004,fast algorithms for time series with applications to finance physics music biology and other suspects,alberto lerner dennis shasha zhihua wang xiaojian zhao yunyue zhu,1072
