paperId_acm,title_acm,authors_acm,venue_acm,year_acm,cleaned_title_acm,cleaned_authors_acm,index_acm
5390882d20f70186a0d8db95,Bringing order to query optimization,"Giedrius Slivinskas, Christian S. Jensen, Richard Thomas Snodgrass",ACM SIGMOD Record,2002,bringing order to query optimization,giedrius slivinskas christian s jensen richard thomas snodgrass,1873
539087cf20f70186a0d5d03f,"Replication: DB2, Oracle, or Sybase?",Doug Stacey,ACM SIGMOD Record,1995,replication db2 oracle or sybase,doug stacey,726
53909f6920f70186a0e3a96a,Structural function inlining technique for structurally recursive XML queries,"Chang-Won Park, Jun-Ki Min, Chin-Wan Chung",VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases,2002,structural function inlining technique for structurally recursive xml queries,chang won park jun ki min chin wan chung,281
5590da7c0cf2baaad9717432,Reminiscences on influential papers,Kenneth A. Ross,ACM SIGMOD Record,2004,reminiscences on influential papers,kenneth a ross,215
539087f320f70186a0d70a2a,Semantic integration of semistructured and structured data sources,"S. Bergamaschi, S. Castano, M. Vincini",ACM SIGMOD Record,1999,semantic integration of semistructured and structured data sources,s bergamaschi s castano m vincini,1392
53908a7420f70186a0da4529,On the Discovery of Interesting Patterns in Association Rules,"Sridhar Ramaswamy, Sameer Mahajan, Abraham Silberschatz",VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases,1998,on the discovery of interesting patterns in association rules,sridhar ramaswamy sameer mahajan abraham silberschatz,2054
539087dd20f70186a0d64490,Meaningful change detection in structured data,"Sudarshan S. Chawathe, Hector Garcia-Molina",SIGMOD '97 Proceedings of the 1997 ACM SIGMOD international conference on Management of data,1997,meaningful change detection in structured data,sudarshan s chawathe hector garcia molina,954
53908a9620f70186a0da4cf4,A Data Transformation System for Biological Data Sources,"Peter Buneman, Susan B. Davidson, Kyle Hart, G. Christian Overton, Limsoon Wong",VLDB '95 Proceedings of the 21th International Conference on Very Large Data Bases,1995,a data transformation system for biological data sources,peter buneman susan b davidson kyle hart g christian overton limsoon wong,2298
53908a9620f70186a0da47e1,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"Guy Pardon, Gustavo Alonso",VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases,2000,cheetah a lightweight transaction server for plug and play internet data management,guy pardon gustavo alonso,2224
53908b4920f70186a0dbc50a,Lineage tracing for general data warehouse transformations,"Y. Cui, J. Widom",The VLDB Journal — The International Journal on Very Large Data Bases,2003,lineage tracing for general data warehouse transformations,y cui j widom,2684
53908a7420f70186a0da4686,Online Feedback for Nested Aggregate Queries with Multi-Threading,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases,1999,online feedback for nested aggregate queries with multi threading,kian lee tan cheng hian goh beng chin ooi,2137
539087d420f70186a0d5df13,A general solution of the n-dimensional B-tree problem,Michael Freeston,SIGMOD '95 Proceedings of the 1995 ACM SIGMOD international conference on Management of data,1995,a general solution of the n dimensional b tree problem,michael freeston,750
539087d420f70186a0d5df6b,The Algres testbed of CHIMERA: an active object-oriented database system,"Stefano Ceri, Piero Fraternali, Stefano Paraboschi, Giuseppe Psaila",SIGMOD '95 Proceedings of the 1995 ACM SIGMOD international conference on Management of data,1995,the algres testbed of chimera an active object oriented database system,stefano ceri piero fraternali stefano paraboschi giuseppe psaila,805
53908a9620f70186a0da4e2d,Using Referential Integrity To Easily Define Consistent Subset Replicas,Brad Hammond,VLDB '96 Proceedings of the 22th International Conference on Very Large Data Bases,1996,using referential integrity to easily define consistent subset replicas,brad hammond,2343
53908b4920f70186a0dbbf7b,Data exchange: getting to the core,"Ronald Fagin, Phokion G. Kolaitis, Lucian Popa",Proceedings of the twenty-second ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2003,data exchange getting to the core,ronald fagin phokion g kolaitis lucian popa,2664
539087d420f70186a0d5df60,Enterprise Objects Framework: a second generation object-relational enabler,Charly Kleissner,SIGMOD '95 Proceedings of the 1995 ACM SIGMOD international conference on Management of data,1995,enterprise objects framework a second generation object relational enabler,charly kleissner,793
5390882d20f70186a0d8dac2,General match: a subsequence matching method in time-series databases based on generalized windows,"Yang-Sae Moon, Kyu-Young Whang, Wook-Shin Han",Proceedings of the 2002 ACM SIGMOD international conference on Management of data,2002,general match a subsequence matching method in time series databases based on generalized windows,yang sae moon kyu young whang wook shin han,1823
5390880220f70186a0d75f20,Congressional samples for approximate answering of group-by queries,"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",SIGMOD '00 Proceedings of the 2000 ACM SIGMOD international conference on Management of data,2000,congressional samples for approximate answering of group by queries,swarup acharya phillip b gibbons viswanath poosala,1496
5390958920f70186a0deec75,Exposing undergraduate students to database system internals,"Anastassia Ailamaki, Joseph M. Hellerstein",ACM SIGMOD Record,2003,exposing undergraduate students to database system internals,anastassia ailamaki joseph m hellerstein,2822
539089ab20f70186a0d96f5b,XML document versioning,"Shu Yao Chien, Vassilis J. Tsotras, Carlo Zaniolo",ACM SIGMOD Record,2001,xml document versioning,shu yao chien vassilis j tsotras carlo zaniolo,1903
53909f8c20f70186a0e3fe25,The history of histograms (abridged),Yannis Ioannidis,VLDB '03 Proceedings of the 29th international conference on Very large data bases - Volume 29,2003,the history of histograms abridged,yannis ioannidis,406
53909f8c20f70186a0e40200,GPX: interactive mining of gene expression data,"Daxin Jiang, Jian Pei, Aidong Zhang",VLDB '04 Proceedings of the Thirtieth international conference on Very large data bases - Volume 30,2004,gpx interactive mining of gene expression data,daxin jiang jian pei aidong zhang,633
539087d420f70186a0d5df3f,Applying update streams in a soft real-time database system,"B. Adelberg, H. Garcia-Molina, B. Kao",SIGMOD '95 Proceedings of the 1995 ACM SIGMOD international conference on Management of data,1995,applying update streams in a soft real time database system,b adelberg h garcia molina b kao,765
53908a9620f70186a0da4cfd,A Cost Model for Clustered Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",VLDB '95 Proceedings of the 21th International Conference on Very Large Data Bases,1995,a cost model for clustered object oriented databases,georges gardarin jean robert gruser zhao hui tang,2310
53908a7420f70186a0da45e3,Quality-driven Integration of Heterogenous Information Systems,"Felix Naumann, Ulf Leser, Johann Christoph Freytag",VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases,1999,quality driven integration of heterogenous information systems,felix naumann ulf leser johann christoph freytag,2101
539087dd20f70186a0d644f7,"Object-relational database systems (tutorial): principles, products and challenges","Michael J. Carey, Nelson M. Mattos, Anil K. Nori",SIGMOD '97 Proceedings of the 1997 ACM SIGMOD international conference on Management of data,1997,object relational database systems tutorial principles products and challenges,michael j carey nelson m mattos anil k nori,994
558cf655e4b00b95a766fe42,ACM SIGMOD Record,"Sudha Ram, Joan M. Peckham",ACM SIGMOD Record,1997,acm sigmod record,sudha ram joan m peckham,952
5390975920f70186a0dfe2bb,"\"Review of \"\"Managing gigabytes: compressing and indexing documents and images, by Ian H. Witten, Alistair Moffat, and Timothy C. Bell\"\" Morgan Kauffman, 1999, 519 pp. ISBN 1558605703.\"",S. V. Nagaraj,ACM SIGMOD Record,2004,review of managing gigabytes compressing and indexing documents and images by ian h witten alistair moffat and timothy c bell morgan kauffman 1999 519 pp isbn 1558605703,s v nagaraj,161
53909f6920f70186a0e3a97a,Shooting stars in the sky: an online algorithm for skyline queries,"Donald Kossmann, Frank Ramsak, Steffen Rost",VLDB '02 Proceedings of the 28th international conference on Very Large Data Bases,2002,shooting stars in the sky an online algorithm for skyline queries,donald kossmann frank ramsak steffen rost,368
539089d320f70186a0d9c223,Research in information managment at Dublin City University,"Mark Roantree, Alan F. Smeaton",ACM SIGMOD Record,2002,research in information managment at dublin city university,mark roantree alan f smeaton,1965
53908e0020f70186a0dd49b8,"Analyzing massive data streams: past, present, and future",Minos Garofalakis,DMKD '03 Proceedings of the 8th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery,2003,analyzing massive data streams past present and future,minos garofalakis,2791
5390880220f70186a0d75f4a,Self-organizing data sharing communities with SAGRES,"Zachary Ives, Alon Levy, Jayant Madhavan, Rachel Pottinger, Stefan Saroiu, Igor Tatarinov, Shiori Betzler, Qiong Chen, Ewa Jaslikowska, Jing Su, Wai Tak Theodora Yeung",SIGMOD '00 Proceedings of the 2000 ACM SIGMOD international conference on Management of data,2000,self organizing data sharing communities with sagres,zachary ives alon levy jayant madhavan rachel pottinger stefan saroiu igor tatarinov shiori betzler qiong chen ewa jaslikowska jing su wai tak theodora yeung,1495
53908a7420f70186a0da467f,Extracting Large-Scale Knowledge Bases from the Web,"Ravi Kumar, Prabhakar Raghavan, Sridhar Rajagopalan, Andrew Tomkins",VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases,1999,extracting large scale knowledge bases from the web,ravi kumar prabhakar raghavan sridhar rajagopalan andrew tomkins,2145
53909f8c20f70186a0e4019d,Detecting change in data streams,"Daniel Kifer, Shai Ben-David, Johannes Gehrke",VLDB '04 Proceedings of the Thirtieth international conference on Very large data bases - Volume 30,2004,detecting change in data streams,daniel kifer shai ben david johannes gehrke,527
53908a7420f70186a0da45d4,Evaluating Functional Joins Along Nested Reference Sets in Object-Relational and Object-Oriented Databases,"Reinhard Braumandl, Jens Claußen, Alfons Kemper",VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases,1998,evaluating functional joins along nested reference sets in object relational and object oriented databases,reinhard braumandl jens clau en alfons kemper,2083
53908b4920f70186a0dbbf8b,On the decidability and complexity of query answering over inconsistent and incomplete databases,"Andrea Calì, Domenico Lembo, Riccardo Rosati",Proceedings of the twenty-second ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2003,on the decidability and complexity of query answering over inconsistent and incomplete databases,andrea cal domenico lembo riccardo rosati,2675
53908a7420f70186a0da4530,Inferring Function Semantics to Optimize Queries,"Mitch Cherniack, Stanley B. Zdonik",VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases,1998,inferring function semantics to optimize queries,mitch cherniack stanley b zdonik,2052
539087d920f70186a0d5ffa1,Change detection in hierarchically structured information,"Sudarshan S. Chawathe, Anand Rajaraman, Hector Garcia-Molina, Jennifer Widom",SIGMOD '96 Proceedings of the 1996 ACM SIGMOD international conference on Management of data,1996,change detection in hierarchically structured information,sudarshan s chawathe anand rajaraman hector garcia molina jennifer widom,865
539087e720f70186a0d68408,Integrating dynamically-fetched external information into a DBMS for semistructured data,"Jason McHugh, Jennifer Widom",ACM SIGMOD Record,1997,integrating dynamically fetched external information into a dbms for semistructured data,jason mchugh jennifer widom,1069
539087d420f70186a0d5df4f,Upsizing form file server to client server architectures,CORPORATE The Access Team Microsoft,SIGMOD '95 Proceedings of the 1995 ACM SIGMOD international conference on Management of data,1995,upsizing form file server to client server architectures,corporate the access team microsoft,774
