paperId_acm,title_acm,authors_acm,venue_acm,year_acm
53e9a8ffb7602d970325106d,spirit sequential pattern mining with regular expression constraints,minos n garofalakis rajeev rastogi kyuseok shim,vldb,1999
53908a7420f70186a0da468e,histogram based approximation of set valued query answers,yannis e ioannidis viswanath poosala,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53e99bc6b7602d97024712de,finding intensional knowledge of distance based outliers,edwin m knorr raymond t ng,vldb,1999
53e9b137b7602d9703bbcc97,relational databases for querying xml documents limitations and opportunities,jayavel shanmugasundaram kristin tufte chun zhang gang he david j dewitt jeffrey f naughton,vldb,1999
53908a7420f70186a0da4683,similarity search in high dimensions via hashing,aristides gionis piotr indyk rajeev motwani,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53908a7420f70186a0da45cd,algorithms for mining distance based outliers in large datasets,edwin m knorr raymond t ng,vldb '98 proceedings of the 24rd international conference on very large data bases,1998
53e9a855b7602d970319f23b,evaluating top k selection queries,surajit chaudhuri luis gravano,vldb,1999
53e9bdc6b7602d9704a737d2,cache conscious indexing for decision support in main memory,jun rao kenneth a ross,vldb,1999
53e9b421b7602d9703f1a155,implementation of two semantic query optimization techniques in db2 universal database,qi cheng jarek gryz fred koo t y cliff leung linqi liu xiaoyan qian k bernhard schiefer,vldb,1999
53e9b2b1b7602d9703d590d1,building hierarchical classifiers using class proximity,ke wang senqiang zhou shiang chen liew,vldb,1999
53e9b137b7602d9703bb69d8,aqua a fast decision support systems using approximate query answers,swarup acharya phillip b gibbons viswanath poosala,vldb,1999
53e9a335b7602d9702c41366,mining surprising patterns using temporal description length,soumen chakrabarti sunita sarawagi byron dom,vldb,1998
53e99afeb7602d970238ffd2,repeating history beyond aries,c mohan,vldb,1999
53e9bd38b7602d97049c42b1,on efficiently implementing schemasql on an sql database system,laks v s lakshmanan fereidoon sadri subbu n subramanian,vldb,1999
53e9b2d7b7602d9703d88217,active storage hierarchy database systems and applications socratic exegesis,felipe cari o william o connell john burgess joel h saltz,vldb,1999
53e9a0a6b7602d97029901cd,exploiting versions for handling updates in broadcast disks,evaggelia pitoura panos k chrysanthis,vldb,1999
53e9989bb7602d97020d61e6,implementation of sql3 structured types with inheritance and value substitutability,you chin fuh stefan de loch weidong chen nelson mendon a mattos brian t tran bruce g lindsay 0001 linda demichel serge rielau danko mannhaupt,vldb,1999
53e9a042b7602d970292b087,probabilistic optimization of top n queries,donko donjerkovic raghu ramakrishnan,vldb,1999
53e998fcb7602d97021399e4,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,masahisa tamura masaru kitsuregawa,vldb,1999
53e9abf1b7602d97035ace6a,cost models do matter providing cost information for diverse data sources in a federated system,mary tork roth fatma ozcan laura m haas,vldb,1999
53908a7420f70186a0da4673,explaining differences in multidimensional aggregates,sunita sarawagi,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53e9ba0bb7602d970460b352,review datawarehousing has more colours than just black white,h v jagadish,acm sigmod digital review,1999
53e9ab31b7602d97034bb265,generating call level interfaces for advanced database application programming,udo nink theo h rder norbert ritter,vldb,1999
53e9a5f0b7602d9702f1eb77,ordering information conference organizers program committees additional reviewers additional demonstrations reviewers sponsors vldb endowment preface foreword,,vldb,2000
53908a9620f70186a0da471f,active views for electronic commerce,serge abiteboul bernd amann sophie cluet adi eyal laurent mignet tova milo,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53e9ab48b7602d97034da0a5,what do those weird xml types want anyway,steven j derose,vldb,1999
53e9ba2db7602d97046371fc,loading a cache with query results,laura m haas donald kossmann ioana ursu,vldb,1999
53e9ba54b7602d970466d248,panel future directions of database research the vldb broadening strategy part 2,michael l brodie,vldb,2000
53908a9620f70186a0da4732,a database platform for bioinformatics,sandeepan banerjee,vldb '00 proceedings of the 26th international conference on very large data bases,2000
53e9adc7b7602d97037cc2f7,semantic compression and pattern extraction with fascicles,h v jagadish j madar raymond t ng,vldb,1999
53e99d65b7602d970262044d,integrating heterogenous overlapping databases through object oriented transformations,vanja josifovski tore risch,vldb,1999
53908a9620f70186a0da4723,combining histograms and parametric curve fitting for feedback driven query result size estimation,arnd christian k nig gerhard weikum,vldb '99 proceedings of the 25th international conference on very large data bases,1999
53e99bb9b7602d97024615d9,capturing and querying multiple aspects of semistructured data,curtis e dyreson michael h b hlen christian s jensen,vldb,1999
53e9af8db7602d97039d2df6,insite a tool for interpreting users interaction with a web space,cyrus shahabi adil faisal farnoush banaei kashani jabed faruque,vldb,2000
53e9b381b7602d9703e63526,the challenge of process data warehousing,matthias jarke thomas list j rg k ller,vldb,2000
53e99d96b7602d97026522ac,media360 workflow implementing a workflow engine inside a database,carsten blecken,vldb,2000
53e9b6b0b7602d97042321a7,process automation as the foundation for e business,fabio casati ming chien shan,vldb,2000
53e9a682b7602d9702fb5b38,comparing hierarchical data in external memory,sudarshan s chawathe,vldb,1999
53e9bb0fb7602d97047483c7,publish subscribe on the web at extreme speed,jo o pereira fran oise fabret fran ois llirbat radu preotiuc pietro kenneth a ross dennis shasha,vldb,2000
53e9abd4b7602d970358c7d2,decision tables scalable classification exploring rdbms capabilities,hongjun lu hongyan liu,vldb,2000
53e99f7fb7602d970285401d,asera extranet architecture for b2b solutions,anil nori,vldb,2000
53e9a343b7602d9702c4a52f,toto we re not in kansas anymore on transitioning from research to the real invited industrial talk,michael j carey,vldb,2000
53e9a263b7602d9702b6afc1,using sql to build new aggregates and extenders for object relational systems,haixun wang carlo zaniolo,vldb,2000
53e9a7a6b7602d97030e3e96,a 20 20 vision of the vldb 2020,s misbah deen anant jhingran shamkant b navathe erich j neuhold gio wiederhold,vldb,2000
53e9b917b7602d97044fbcd6,a case based approach to information integration,maurizio panti luca spalazzi alberto giretti,vldb,2000
53e9a57db7602d9702ea96d6,mining frequent itemsets using support constraints,ke wang yu he jiawei han,vldb,2000
53e9bbc2b7602d970480bd4c,online dynamic reordering for interactive data processing,vijayshankar raman bhaskaran raman joseph m hellerstein,vldb,1999
53e9b7c1b7602d970436c246,rethinking database system architecture towards a self tuning risc style database system,surajit chaudhuri gerhard weikum,vldb,2000
53e9a618b7602d9702f4ac91,semantic access semantic interface for querying databases,naphtali rishe jun yuan rukshan athauda shu ching chen xiaoling lu xiaobin ma alexander vaschillo artyom shaposhnikov dmitry vasilevsky,vldb,2000
53e9a60ab7602d9702f39d4c,the evolution of the web and implications for an incremental crawler,junghoo cho hector garcia molina,vldb,2000
53e9ab97b7602d97035441f3,what is the nearest neighbor in high dimensional spaces,alexander hinneburg charu c aggarwal daniel a keim,vldb,2000
53e99c3db7602d97024ede38,spatial indexing of high dimensional data based on relative approximation,yasushi sakurai masatoshi yoshikawa shunsuke uemura haruhiko kojima,vldb j.,2002
53e9bb72b7602d97047b56c0,automated selection of materialized views and indexes in sql databases,sanjay agrawal surajit chaudhuri vivek r narasayya,vldb,2000
53e9b4d4b7602d9703ff2ce5,schema mapping as query discovery,ren e j miller laura m haas mauricio a hern ndez,vldb,2000
53908a9620f70186a0da4733,performance issues in incremental warehouse maintenance,wilburt labio jun yang yingwei cui hector garcia molina jennifer widom,vldb '00 proceedings of the 26th international conference on very large data bases,2000
53e9a360b7602d9702c6e4af,what can hierarchies do for data warehouses,h v jagadish laks v s lakshmanan divesh srivastava,vldb,1999
53908a9620f70186a0da4734,research directions in biodiversity informatics,john l schnase,vldb '00 proceedings of the 26th international conference on very large data bases,2000
53e998f6b7602d9702136b34,fast time sequence indexing for arbitrary lp norms,byoung kee yi christos faloutsos,vldb,2000
53e9aa80b7602d97033f747b,identifying representative trends in massive time series data sets using sketches,piotr indyk nick koudas s muthukrishnan,vldb,2000
53e9a797b7602d97030d29dd,dbmss on a modern processor where does time go,anastassia ailamaki david j dewitt mark d hill david a wood,vldb,1999
53e9ae17b7602d97038278be,a scalable algorithm for answering queries using views,rachel pottinger alon y levy,vldb,2000
53e9a958b7602d97032b04c3,high performance and scalability through application tier in memory data management,,vldb,2000
53e9b32bb7602d9703dfcb36,data mining in the bioinformatics domain,shalom tsur,vldb,2000
53e9a39db7602d9702caa267,controlling data warehouses with knowledge networks,elvira schaefer jan dirk becker andreas boehmer matthias jarke,vldb,2000
53908a9620f70186a0da47ca,temporal integrity constraints with indeterminacy,wes cowley dimitris plexousakis,vldb '00 proceedings of the 26th international conference on very large data bases,2000
53e99af2b7602d970237ec1a,the zero latency enterprise,dave liles,vldb,2000
53e99bdcb7602d9702485bfd,agora living with xml and relational,ioana manolescu daniela florescu donald kossmann florian xhumari dan olteanu,vldb,2000
53908a9620f70186a0da473e,efficiently publishing relational data as xml documents,jayavel shanmugasundaram eugene j shekita rimon barr michael j carey bruce g lindsay hamid pirahesh berthold reinwald,vldb '00 proceedings of the 26th international conference on very large data bases,2000
53e9a051b7602d970293978d,biodiversity informatics the challenge of rapid development large databases and complex data keynote,meridith a lane james l edwards ebbe nielsen,vldb,2000
53e9a704b7602d9703036673,falcon feedback adaptive loop for content based retrieval,leejay wu christos faloutsos katia p sycara terry r payne,vldb,2000
53e99e13b7602d97026d6129,design and development of a stream service in a heterogenous client environment,nikos pappas stavros christodoulakis,vldb,2000
53e9b8c1b7602d97044a20ba,contrast plots and p sphere trees space vs time in nearest neighbour searches,jonathan goldstein raghu ramakrishnan,vldb,2000
53e9ac4eb7602d970361b85f,concurrency in the data warehouse,richard taylor,vldb,2000
53e9b4bfb7602d9703fd608d,cheetah a lightweight transaction server for plug and play internet data management,guy pardon gustavo alonso,vldb,2000
53908a9620f70186a0da47d0,multi dimensional database allocation for parallel data warehouses,thomas st hr holger m rtens erhard rahm,vldb '00 proceedings of the 26th international conference on very large data bases,2000
53908a9620f70186a0da47d5,hypothetical knowledge and counterfactual reasoning,joseph y halpern,vldb '00 proceedings of the 26th international conference on very large data bases,1998
